country,pred,cogn_label_fac,isced,cogn_num,cogn_label
Denmark,54.91,NA,Low ISCED,NA,NA
Denmark,55.45,NA,Low ISCED,NA,NA
Denmark,54.06,NA,Low ISCED,NA,NA
Denmark,55.27,NA,Low ISCED,NA,NA
Denmark,55.84,NA,Low ISCED,NA,NA
Denmark,57.03,NA,Low ISCED,NA,NA
Denmark,58.35,NA,Low ISCED,NA,NA
Denmark,58.9,NA,Low ISCED,NA,NA
Denmark,59.6,NA,Low ISCED,NA,NA
Denmark,60.06,NA,Low ISCED,NA,NA
Denmark,61.27,NA,Low ISCED,NA,NA
Denmark,62.13,NA,Low ISCED,NA,NA
Denmark,62.87,NA,Low ISCED,NA,NA
Denmark,61.62,NA,Low ISCED,NA,NA
Denmark,62.43,NA,Low ISCED,NA,NA
Denmark,60.95,NA,Low ISCED,NA,NA
Denmark,61.82,NA,Low ISCED,NA,NA
Denmark,62.54,NA,Low ISCED,NA,NA
Denmark,63.38,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,64.11,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,65.08,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,63.92,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,64.53,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,65.47,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,66.7,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,67.98,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,68.59,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,69.14,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,69.8,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,69.1,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,68.11,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,68.69,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,69.51,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,70.44,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,71.36,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,72.14,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,73.52,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,74.72,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,75.48,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,74.84,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,76.4,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,74.7,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,76.2,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,77.53,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,77.27,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,77.61,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,79.83,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,81.37,topcogn_bottnoncogn_low,Low ISCED,3,30
Denmark,83.52,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,12.16,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,16.15,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,17.46,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,15.31,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,14.46,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,13.89,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,15.17,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,13.59,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,14.52,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,13.28,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,13.95,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,14.83,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,15.86,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,17.03,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,17.57,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,18.36,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,19.03,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,19.86,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,20.7,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,21.53,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,21.98,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,19.48,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,19.1,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,19.35,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,17.96,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,17.5,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,18.11,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,18.67,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,19.13,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,16.51,bottcogn_topnoncogn_low,Low ISCED,4,10
Estonia,16.59,NA,Low ISCED,NA,NA
Estonia,17.24,NA,Low ISCED,NA,NA
Estonia,17.57,NA,Low ISCED,NA,NA
Estonia,17.92,NA,Low ISCED,NA,NA
Estonia,18.31,NA,Low ISCED,NA,NA
Estonia,18.53,NA,Low ISCED,NA,NA
Estonia,15.9,NA,Low ISCED,NA,NA
Estonia,15.63,NA,Low ISCED,NA,NA
Estonia,15.98,NA,Low ISCED,NA,NA
Estonia,13.91,NA,Low ISCED,NA,NA
Estonia,14.17,NA,Low ISCED,NA,NA
Estonia,14.59,NA,Low ISCED,NA,NA
Estonia,15,NA,Low ISCED,NA,NA
Estonia,15.43,NA,Low ISCED,NA,NA
Estonia,15.75,NA,Low ISCED,NA,NA
Estonia,16.01,NA,Low ISCED,NA,NA
Estonia,16.38,NA,Low ISCED,NA,NA
Estonia,16.86,NA,Low ISCED,NA,NA
Estonia,17.25,NA,Low ISCED,NA,NA
Estonia,17.53,NA,Low ISCED,NA,NA
Estonia,17.88,NA,Low ISCED,NA,NA
Estonia,15.33,NA,Low ISCED,NA,NA
Estonia,15.42,NA,Low ISCED,NA,NA
Estonia,15.29,NA,Low ISCED,NA,NA
Estonia,15.55,NA,Low ISCED,NA,NA
Estonia,15.72,NA,Low ISCED,NA,NA
Estonia,15.96,NA,Low ISCED,NA,NA
Estonia,16.24,NA,Low ISCED,NA,NA
Estonia,16.5,NA,Low ISCED,NA,NA
Estonia,16.86,NA,Low ISCED,NA,NA
Estonia,17.36,NA,Low ISCED,NA,NA
Estonia,17.67,NA,Low ISCED,NA,NA
Estonia,17.83,NA,Low ISCED,NA,NA
Estonia,18.47,NA,Low ISCED,NA,NA
Estonia,19.08,NA,Low ISCED,NA,NA
Estonia,16.46,NA,Low ISCED,NA,NA
Estonia,16.93,NA,Low ISCED,NA,NA
Estonia,17.28,NA,Low ISCED,NA,NA
Estonia,16.95,NA,Low ISCED,NA,NA
Estonia,17.12,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,14.64,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,14.84,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,14.99,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,15.54,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,16.06,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,13.93,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,13.82,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,14.26,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,14.56,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,14.96,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,12.93,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,13.17,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,12.12,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,11.44,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,12.03,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,12.28,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,12.53,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,10.52,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,10.67,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,11.01,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,9.57,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,9.98,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,8.86,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,9.39,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,8.33,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,7.29,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,7.94,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,7.63,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,7.58,topcogn_bottnoncogn_low,Low ISCED,3,30
Estonia,14.65,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,1.87,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,3.74,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,6.14,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,8.37,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,9.75,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,11.45,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,13.42,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,13.04,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,14.22,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,15.52,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,16.69,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,17.97,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,19.41,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,20.87,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,20.02,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,21.95,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,21.09,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,22.5,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,23.25,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,24.37,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,25.39,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,26.22,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,25.62,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,27.06,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,27.83,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,29.02,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,29.65,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,30.77,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,31.25,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,29.96,bottcogn_topnoncogn_low,Low ISCED,4,10
Finland,30.5,NA,Low ISCED,NA,NA
Finland,29.66,NA,Low ISCED,NA,NA
Finland,30.37,NA,Low ISCED,NA,NA
Finland,31.13,NA,Low ISCED,NA,NA
Finland,31.65,NA,Low ISCED,NA,NA
Finland,32.37,NA,Low ISCED,NA,NA
Finland,33,NA,Low ISCED,NA,NA
Finland,33.83,NA,Low ISCED,NA,NA
Finland,35.16,NA,Low ISCED,NA,NA
Finland,36.02,NA,Low ISCED,NA,NA
Finland,36.95,NA,Low ISCED,NA,NA
Finland,38.19,NA,Low ISCED,NA,NA
Finland,39.13,NA,Low ISCED,NA,NA
Finland,40.07,NA,Low ISCED,NA,NA
Finland,41.36,NA,Low ISCED,NA,NA
Finland,42.34,NA,Low ISCED,NA,NA
Finland,42.98,NA,Low ISCED,NA,NA
Finland,44.73,NA,Low ISCED,NA,NA
Finland,45.39,NA,Low ISCED,NA,NA
Finland,46.13,NA,Low ISCED,NA,NA
Finland,46.74,NA,Low ISCED,NA,NA
Finland,47.64,NA,Low ISCED,NA,NA
Finland,48.46,NA,Low ISCED,NA,NA
Finland,48.88,NA,Low ISCED,NA,NA
Finland,47.11,NA,Low ISCED,NA,NA
Finland,45.25,NA,Low ISCED,NA,NA
Finland,46.49,NA,Low ISCED,NA,NA
Finland,47.22,NA,Low ISCED,NA,NA
Finland,48.08,NA,Low ISCED,NA,NA
Finland,49.49,NA,Low ISCED,NA,NA
Finland,50.36,NA,Low ISCED,NA,NA
Finland,51.27,NA,Low ISCED,NA,NA
Finland,52.22,NA,Low ISCED,NA,NA
Finland,52.91,NA,Low ISCED,NA,NA
Finland,53.51,NA,Low ISCED,NA,NA
Finland,54.42,NA,Low ISCED,NA,NA
Finland,55.38,NA,Low ISCED,NA,NA
Finland,55.79,NA,Low ISCED,NA,NA
Finland,56.5,NA,Low ISCED,NA,NA
Finland,55.08,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,56.07,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,57.19,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,55.67,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,57.04,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,57.83,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,57.2,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,57.71,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,59.26,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,60.98,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,62.18,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,63.44,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,64.46,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,65.32,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,67.15,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,65.41,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,65.06,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,67.26,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,68.07,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,69.18,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,69.11,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,68.5,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,69.48,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,70.21,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,72.96,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,72.62,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,73.26,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,76.03,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,74.94,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,82.01,topcogn_bottnoncogn_low,Low ISCED,3,30
Finland,86.79,topcogn_bottnoncogn_low,Low ISCED,3,30
France,1.57,bottcogn_topnoncogn_low,Low ISCED,4,10
France,2.34,bottcogn_topnoncogn_low,Low ISCED,4,10
France,2.94,bottcogn_topnoncogn_low,Low ISCED,4,10
France,4.28,bottcogn_topnoncogn_low,Low ISCED,4,10
France,4.82,bottcogn_topnoncogn_low,Low ISCED,4,10
France,5.76,bottcogn_topnoncogn_low,Low ISCED,4,10
France,7.46,bottcogn_topnoncogn_low,Low ISCED,4,10
France,9.24,bottcogn_topnoncogn_low,Low ISCED,4,10
France,10.82,bottcogn_topnoncogn_low,Low ISCED,4,10
France,10.62,bottcogn_topnoncogn_low,Low ISCED,4,10
France,11.16,bottcogn_topnoncogn_low,Low ISCED,4,10
France,12.2,bottcogn_topnoncogn_low,Low ISCED,4,10
France,13.65,bottcogn_topnoncogn_low,Low ISCED,4,10
France,13.98,bottcogn_topnoncogn_low,Low ISCED,4,10
France,13.97,bottcogn_topnoncogn_low,Low ISCED,4,10
France,14.98,bottcogn_topnoncogn_low,Low ISCED,4,10
France,15.64,bottcogn_topnoncogn_low,Low ISCED,4,10
France,16.35,bottcogn_topnoncogn_low,Low ISCED,4,10
France,16.85,bottcogn_topnoncogn_low,Low ISCED,4,10
France,17.96,bottcogn_topnoncogn_low,Low ISCED,4,10
France,18.97,bottcogn_topnoncogn_low,Low ISCED,4,10
France,20,bottcogn_topnoncogn_low,Low ISCED,4,10
France,21.07,bottcogn_topnoncogn_low,Low ISCED,4,10
France,20.76,bottcogn_topnoncogn_low,Low ISCED,4,10
France,20.74,bottcogn_topnoncogn_low,Low ISCED,4,10
France,21.8,bottcogn_topnoncogn_low,Low ISCED,4,10
France,22.38,bottcogn_topnoncogn_low,Low ISCED,4,10
France,23.2,bottcogn_topnoncogn_low,Low ISCED,4,10
France,23.9,bottcogn_topnoncogn_low,Low ISCED,4,10
France,24.86,bottcogn_topnoncogn_low,Low ISCED,4,10
France,25.9,NA,Low ISCED,NA,NA
France,26.94,NA,Low ISCED,NA,NA
France,27.8,NA,Low ISCED,NA,NA
France,29.37,NA,Low ISCED,NA,NA
France,30.18,NA,Low ISCED,NA,NA
France,31.54,NA,Low ISCED,NA,NA
France,33.25,NA,Low ISCED,NA,NA
France,33.96,NA,Low ISCED,NA,NA
France,35.26,NA,Low ISCED,NA,NA
France,36.14,NA,Low ISCED,NA,NA
France,36.99,NA,Low ISCED,NA,NA
France,37.94,NA,Low ISCED,NA,NA
France,38.88,NA,Low ISCED,NA,NA
France,39.8,NA,Low ISCED,NA,NA
France,40.7,NA,Low ISCED,NA,NA
France,40.5,NA,Low ISCED,NA,NA
France,41.44,NA,Low ISCED,NA,NA
France,41.02,NA,Low ISCED,NA,NA
France,42.03,NA,Low ISCED,NA,NA
France,42.36,NA,Low ISCED,NA,NA
France,43.29,NA,Low ISCED,NA,NA
France,43.57,NA,Low ISCED,NA,NA
France,44.54,NA,Low ISCED,NA,NA
France,45.42,NA,Low ISCED,NA,NA
France,46.96,NA,Low ISCED,NA,NA
France,47.8,NA,Low ISCED,NA,NA
France,49.31,NA,Low ISCED,NA,NA
France,50.29,NA,Low ISCED,NA,NA
France,50.01,NA,Low ISCED,NA,NA
France,50.46,NA,Low ISCED,NA,NA
France,51.43,NA,Low ISCED,NA,NA
France,52.47,NA,Low ISCED,NA,NA
France,53.68,NA,Low ISCED,NA,NA
France,53.73,NA,Low ISCED,NA,NA
France,55.05,NA,Low ISCED,NA,NA
France,55.86,NA,Low ISCED,NA,NA
France,56.09,NA,Low ISCED,NA,NA
France,56.61,NA,Low ISCED,NA,NA
France,56.69,NA,Low ISCED,NA,NA
France,57.34,topcogn_bottnoncogn_low,Low ISCED,3,30
France,57.99,topcogn_bottnoncogn_low,Low ISCED,3,30
France,59,topcogn_bottnoncogn_low,Low ISCED,3,30
France,59.94,topcogn_bottnoncogn_low,Low ISCED,3,30
France,60.95,topcogn_bottnoncogn_low,Low ISCED,3,30
France,62.29,topcogn_bottnoncogn_low,Low ISCED,3,30
France,63.9,topcogn_bottnoncogn_low,Low ISCED,3,30
France,65.1,topcogn_bottnoncogn_low,Low ISCED,3,30
France,66.14,topcogn_bottnoncogn_low,Low ISCED,3,30
France,65.37,topcogn_bottnoncogn_low,Low ISCED,3,30
France,66.35,topcogn_bottnoncogn_low,Low ISCED,3,30
France,67.13,topcogn_bottnoncogn_low,Low ISCED,3,30
France,67.85,topcogn_bottnoncogn_low,Low ISCED,3,30
France,69.05,topcogn_bottnoncogn_low,Low ISCED,3,30
France,69.87,topcogn_bottnoncogn_low,Low ISCED,3,30
France,70.94,topcogn_bottnoncogn_low,Low ISCED,3,30
France,72.17,topcogn_bottnoncogn_low,Low ISCED,3,30
France,72.59,topcogn_bottnoncogn_low,Low ISCED,3,30
France,73.76,topcogn_bottnoncogn_low,Low ISCED,3,30
France,74.25,topcogn_bottnoncogn_low,Low ISCED,3,30
France,75.14,topcogn_bottnoncogn_low,Low ISCED,3,30
France,75.72,topcogn_bottnoncogn_low,Low ISCED,3,30
France,76.22,topcogn_bottnoncogn_low,Low ISCED,3,30
France,77.68,topcogn_bottnoncogn_low,Low ISCED,3,30
France,79.04,topcogn_bottnoncogn_low,Low ISCED,3,30
France,78.4,topcogn_bottnoncogn_low,Low ISCED,3,30
France,79.62,topcogn_bottnoncogn_low,Low ISCED,3,30
France,81.3,topcogn_bottnoncogn_low,Low ISCED,3,30
France,85.92,topcogn_bottnoncogn_low,Low ISCED,3,30
France,88.57,topcogn_bottnoncogn_low,Low ISCED,3,30
France,95.06,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,2.06,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,3.72,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,5.12,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,6.07,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,7.17,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,7.04,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,7.11,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,7.27,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,6.99,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,6.66,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,6.55,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,6.6,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,7.18,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,8.19,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,8.54,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,9.84,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,9.14,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,9.39,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,9.9,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,10.12,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,11.03,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,12.17,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,12.63,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,12.96,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,13.47,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,13.57,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,13.05,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,12.48,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,12.29,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,12.49,bottcogn_topnoncogn_low,Low ISCED,4,10
Germany,12.93,NA,Low ISCED,NA,NA
Germany,13.21,NA,Low ISCED,NA,NA
Germany,13.3,NA,Low ISCED,NA,NA
Germany,12.73,NA,Low ISCED,NA,NA
Germany,13.16,NA,Low ISCED,NA,NA
Germany,13.69,NA,Low ISCED,NA,NA
Germany,14.17,NA,Low ISCED,NA,NA
Germany,14.48,NA,Low ISCED,NA,NA
Germany,14.27,NA,Low ISCED,NA,NA
Germany,14.57,NA,Low ISCED,NA,NA
Germany,14.76,NA,Low ISCED,NA,NA
Germany,15.1,NA,Low ISCED,NA,NA
Germany,15.43,NA,Low ISCED,NA,NA
Germany,15.37,NA,Low ISCED,NA,NA
Germany,14.41,NA,Low ISCED,NA,NA
Germany,14.35,NA,Low ISCED,NA,NA
Germany,14.35,NA,Low ISCED,NA,NA
Germany,14.65,NA,Low ISCED,NA,NA
Germany,15.7,NA,Low ISCED,NA,NA
Germany,15.94,NA,Low ISCED,NA,NA
Germany,14.76,NA,Low ISCED,NA,NA
Germany,14.73,NA,Low ISCED,NA,NA
Germany,15.94,NA,Low ISCED,NA,NA
Germany,16.13,NA,Low ISCED,NA,NA
Germany,16.22,NA,Low ISCED,NA,NA
Germany,17.12,NA,Low ISCED,NA,NA
Germany,17.97,NA,Low ISCED,NA,NA
Germany,18.27,NA,Low ISCED,NA,NA
Germany,17.82,NA,Low ISCED,NA,NA
Germany,17,NA,Low ISCED,NA,NA
Germany,17.54,NA,Low ISCED,NA,NA
Germany,18,NA,Low ISCED,NA,NA
Germany,18.45,NA,Low ISCED,NA,NA
Germany,18.72,NA,Low ISCED,NA,NA
Germany,18.91,NA,Low ISCED,NA,NA
Germany,19.12,NA,Low ISCED,NA,NA
Germany,19.62,NA,Low ISCED,NA,NA
Germany,20.69,NA,Low ISCED,NA,NA
Germany,21.63,NA,Low ISCED,NA,NA
Germany,21.91,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,22.17,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,22.88,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,23.7,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,21.72,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,22.5,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,22.63,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,23.48,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,23.94,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,24.9,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,24.16,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,24.57,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,25.43,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,27.54,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,26.39,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,27.9,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,28.44,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,28.38,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,28.99,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,27.19,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,27.61,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,27.93,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,31.71,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,31.85,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,31.09,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,30.87,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,32.23,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,32.5,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,36.39,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,48.31,topcogn_bottnoncogn_low,Low ISCED,3,30
Germany,66.21,topcogn_bottnoncogn_low,Low ISCED,3,30
Italy,7.71,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,10.33,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,13.66,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,16.49,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,20.2,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,22.66,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,25.44,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,27.23,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,28.79,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,29.04,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,24.28,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,24.32,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,25.37,bottcogn_topnoncogn_low,Low ISCED,4,10
Italy,22.26,bottcogn_topnoncogn_low,Low ISCED,4,10
